gene	pathway	cor	p
CSTB	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.131491430799046	0.0793385747288013
CSTB	KEGG_JAK_STAT_SIGNALING_PATHWAY	0.00216107479354823	0.977095335698789
CSTB	KEGG_LEISHMANIA_INFECTION	-0.0862786702100723	0.250809355619845
CSTB	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.0422331197375828	0.574570807495539
CSTB	KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.185129839472809	0.0131014198273764
CSTB	KEGG_LINOLEIC_ACID_METABOLISM	0.45747460851278	1.21089138716002e-10
CSTB	KEGG_LONG_TERM_DEPRESSION	0.0347841611899118	0.643894925099605
CSTB	KEGG_LONG_TERM_POTENTIATION	0.0031214013437346	0.96692198051946
CSTB	KEGG_LYSINE_DEGRADATION	-0.217644659629756	0.00342630675661759
CSTB	KEGG_LYSOSOME	-0.0328935605998864	0.662023579862916
CSTB	KEGG_MAPK_SIGNALING_PATHWAY	0.0408399293377555	0.587267796696573
CSTB	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.0823054254929669	0.273378011122407
CSTB	KEGG_MELANOGENESIS	-0.220032029493686	0.00308077041675059
CSTB	KEGG_MELANOMA	-0.238000870718509	0.00133590174117604
CSTB	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.413247123136123	8.96686414009196e-09
CSTB	KEGG_MISMATCH_REPAIR	-0.265345468515787	0.000330962256512191
CSTB	KEGG_MTOR_SIGNALING_PATHWAY	0.223362291292715	0.00265133223876823
CSTB	KEGG_N_GLYCAN_BIOSYNTHESIS	-0.302440995423654	3.87482385084681e-05
CSTB	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	-0.0761842809972529	0.310769210955707
CSTB	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.103889315292037	0.166372394621769
CSTB	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.0156731322836997	0.835044738675047
CSTB	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	-0.106874782315087	0.154460554485921
CSTB	KEGG_NITROGEN_METABOLISM	0.289759116940796	8.34419953890109e-05
CSTB	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.0637297318955074	0.39669742005048
CSTB	KEGG_NON_HOMOLOGOUS_END_JOINING	-0.16631598947023	0.0260753546206063
CSTB	KEGG_NON_SMALL_CELL_LUNG_CANCER	-0.229208138231124	0.00202659873943634
CSTB	KEGG_NOTCH_SIGNALING_PATHWAY	0.113450410565807	0.130504482063108
CSTB	KEGG_NUCLEOTIDE_EXCISION_REPAIR	-0.0933729942475385	0.21378990634431
CSTB	KEGG_O_GLYCAN_BIOSYNTHESIS	0.219182772527978	0.0031999015969737
CSTB	KEGG_OLFACTORY_TRANSDUCTION	0.11992184898191	0.10982495229698
CSTB	KEGG_ONE_CARBON_POOL_BY_FOLATE	-0.0293253520794036	0.696771997711221
CSTB	KEGG_OOCYTE_MEIOSIS	0.0103429629516425	0.890703857130001
CSTB	KEGG_OTHER_GLYCAN_DEGRADATION	-0.0702985427874914	0.349737418681908
CSTB	KEGG_OXIDATIVE_PHOSPHORYLATION	0.0837609399660815	0.264955779438564
CSTB	KEGG_P53_SIGNALING_PATHWAY	0.116611522129774	0.120057082704357
CSTB	KEGG_PANCREATIC_CANCER	-0.0155557713427774	0.836262523870065
CSTB	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.0937170948563585	0.212099453479214
CSTB	KEGG_PARKINSONS_DISEASE	-0.00558879778409949	0.940811657645401
CSTB	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.13486520456289	0.0718661920569998
CSTB	KEGG_PATHWAYS_IN_CANCER	-0.2044541834529	0.00604541611449338
CSTB	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.139234302310264	0.0630495206872674
CSTB	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.161983782067245	0.030285220513484
CSTB	KEGG_PEROXISOME	0.0974209880741918	0.194507045208832
CSTB	KEGG_PHENYLALANINE_METABOLISM	0.269588256190762	0.000262875679548635
CSTB	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	-0.101122143648045	0.178012774016805
CSTB	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.143386370133901	0.0555121982544575
CSTB	KEGG_PPAR_SIGNALING_PATHWAY	0.215877432150857	0.00370421203855198
CSTB	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	0.0570115647659295	0.448429535478606
CSTB	KEGG_PRIMARY_IMMUNODEFICIENCY	-0.0396170144476227	0.598517951851333
CSTB	KEGG_PRION_DISEASES	-0.271760381571199	0.000233293413968827
CSTB	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	-0.246879510399252	0.000863467808105423
CSTB	KEGG_PROPANOATE_METABOLISM	-0.0243540443206089	0.746240747634733
CSTB	KEGG_PROSTATE_CANCER	-0.196988449601007	0.00821724596222095
CSTB	KEGG_PROTEASOME	-0.0534344691525232	0.477453798255949
CSTB	KEGG_PROTEIN_EXPORT	-0.207813082963099	0.00524786764157081
CSTB	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.315050950909033	1.74326606350306e-05
CSTB	KEGG_PURINE_METABOLISM	-0.234266515171246	0.00159754207130947
CSTB	KEGG_PYRIMIDINE_METABOLISM	-0.046997206060485	0.532154842808717
CSTB	KEGG_PYRUVATE_METABOLISM	0.0785197492362741	0.296126087126292
CSTB	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	-0.102378527817345	0.172655274349682
CSTB	KEGG_REGULATION_OF_AUTOPHAGY	-0.159489652500245	0.0329619231353147
CSTB	KEGG_RENAL_CELL_CARCINOMA	0.200597672311269	0.00709323545539187
CSTB	KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.0818244032486526	0.276200882183281
CSTB	KEGG_RETINOL_METABOLISM	0.506205678780091	4.87165863205519e-13
CSTB	KEGG_RIBOFLAVIN_METABOLISM	-0.271567290816911	0.000235791995254253
CSTB	KEGG_RIBOSOME	0.02236253354642	0.766366184869165
CSTB	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.135863626109329	0.0697678901695875
CSTB	KEGG_RNA_DEGRADATION	-0.132458627727998	0.0771350006326315
CSTB	KEGG_RNA_POLYMERASE	0.0995087012538834	0.18507151467689
CSTB	KEGG_SELENOAMINO_ACID_METABOLISM	-0.147135529962011	0.0493611916698549
CSTB	KEGG_SMALL_CELL_LUNG_CANCER	-0.414453990782623	8.03746025290764e-09
CSTB	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.0627871295376905	0.403732530270548
CSTB	KEGG_SPHINGOLIPID_METABOLISM	0.251495940558849	0.000683874506955728
CSTB	KEGG_SPLICEOSOME	-0.166476098345465	0.0259298968393238
CSTB	KEGG_STARCH_AND_SUCROSE_METABOLISM	0.225571131311332	0.00239722885003113
CSTB	KEGG_STEROID_BIOSYNTHESIS	0.352515891418656	1.30121892816248e-06
CSTB	KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.395582153878168	4.23722776865532e-08
CSTB	KEGG_SULFUR_METABOLISM	-0.269917119018968	0.000258183445446258
CSTB	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-0.288434770652105	9.02153046740128e-05
CSTB	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.0245847422605762	0.743920165025279
CSTB	KEGG_TASTE_TRANSDUCTION	0.0112653286339394	0.881026033308543
CSTB	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	-0.320474008475523	1.22257639012524e-05
CSTB	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.145456557646289	0.052041840194144
CSTB	KEGG_TGF_BETA_SIGNALING_PATHWAY	-0.288992964335075	8.72999736976077e-05
CSTB	KEGG_THYROID_CANCER	-0.0312349229189472	0.678091822009306
CSTB	KEGG_TIGHT_JUNCTION	0.213249017599702	0.00415520478378228
CSTB	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.0112051637300907	0.881656786323409
CSTB	KEGG_TRYPTOPHAN_METABOLISM	-0.159386814155527	0.0330764685783729
CSTB	KEGG_TYPE_I_DIABETES_MELLITUS	-0.210293197391649	0.00472089688403798
CSTB	KEGG_TYPE_II_DIABETES_MELLITUS	-0.10265066430595	0.171510743012173
CSTB	KEGG_TYROSINE_METABOLISM	0.255658152252982	0.000552146815207877
CSTB	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	-0.0264846065110203	0.724898856679477
CSTB	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-0.0675701351970066	0.368801264678817
CSTB	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.0854527633685648	0.255391094555631
CSTB	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	-0.20989309052151	0.0048025603531574
CSTB	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.0892038298099569	0.235040856758708
CSTB	KEGG_VEGF_SIGNALING_PATHWAY	-0.0499500204242215	0.506678452196516
CSTB	KEGG_VIBRIO_CHOLERAE_INFECTION	0.0365603466756673	0.627052420743742
CSTB	KEGG_VIRAL_MYOCARDITIS	-0.305302033329398	3.24287989852401e-05
CSTB	KEGG_WNT_SIGNALING_PATHWAY	-0.19923613702158	0.00750007991927459
FANCB	KEGG_ABC_TRANSPORTERS	0.0440397486392696	0.558300365334423
FANCB	KEGG_ACUTE_MYELOID_LEUKEMIA	0.068833244019635	0.359897344398644
FANCB	KEGG_ADHERENS_JUNCTION	0.0869094324548112	0.247348720891306
FANCB	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	-0.0721402826996525	0.337226126858301
FANCB	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	-0.141191118096076	0.0593988522213937
FANCB	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	-0.00745830316171117	0.921068718923642
FANCB	KEGG_ALLOGRAFT_REJECTION	-0.0513488720224443	0.494835217558729
FANCB	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	-0.322639653576048	1.05902480853626e-05
FANCB	KEGG_ALZHEIMERS_DISEASE	-0.258138939460957	0.000485217516554837
FANCB	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	-0.196425364259479	0.00840617725634063
FANCB	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.0800139221103391	0.287001905477699
FANCB	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	-0.0496224096077727	0.509473332045487
FANCB	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	-0.0456092239988614	0.544348462838621
FANCB	KEGG_APOPTOSIS	0.18959254356485	0.0110251057639168
FANCB	KEGG_ARACHIDONIC_ACID_METABOLISM	-0.399378314063724	3.05800362809805e-08
FANCB	KEGG_ARGININE_AND_PROLINE_METABOLISM	-0.320077328057194	1.25501334877764e-05
FANCB	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.0686259602669373	0.361349278071621
FANCB	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	-0.231784517051342	0.00179646494316565
FANCB	KEGG_ASTHMA	0.0436641647330822	0.561664507656336
FANCB	KEGG_AUTOIMMUNE_THYROID_DISEASE	-0.0758501377346285	0.312902340492712
FANCB	KEGG_AXON_GUIDANCE	0.0683293038130904	0.363433554265157
FANCB	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.0813274317858317	0.279137981553937
FANCB	KEGG_BASAL_CELL_CARCINOMA	0.114130921409815	0.128198314053164
FANCB	KEGG_BASAL_TRANSCRIPTION_FACTORS	0.227727998261142	0.00217063903811843
FANCB	KEGG_BASE_EXCISION_REPAIR	0.101205800505708	0.177652273751417
FANCB	KEGG_BETA_ALANINE_METABOLISM	0.0812390127985815	0.279662735990628
FANCB	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	-0.0279079818375955	0.710756887195882
FANCB	KEGG_BLADDER_CANCER	0.0468066714662318	0.533820559731877
FANCB	KEGG_BUTANOATE_METABOLISM	-0.133067902289903	0.0757724557885218
FANCB	KEGG_CALCIUM_SIGNALING_PATHWAY	-0.0787255670418574	0.29485795467788
FANCB	KEGG_CARDIAC_MUSCLE_CONTRACTION	-0.366037287934597	4.6817457421966e-07
FANCB	KEGG_CELL_ADHESION_MOLECULES_CAMS	-0.186656954578719	0.0123552615029858
FANCB	KEGG_CELL_CYCLE	0.281588192277865	0.000134232719208427
FANCB	KEGG_CHEMOKINE_SIGNALING_PATHWAY	-0.160063729180527	0.0323286612430536
FANCB	KEGG_CHRONIC_MYELOID_LEUKEMIA	0.252748667413526	0.000641462059489228
FANCB	KEGG_CIRCADIAN_RHYTHM_MAMMAL	-0.141463889704748	0.0589040590906991
FANCB	KEGG_CITRATE_CYCLE_TCA_CYCLE	-0.0588160533799217	0.434173657690161
FANCB	KEGG_COLORECTAL_CANCER	0.429618492459818	1.95771376887421e-09
FANCB	KEGG_COMPLEMENT_AND_COAGULATION_CASCADES	-0.0917722290837085	0.221780643186444
FANCB	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.202519890759697	0.00655230604079726
FANCB	KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.0511894996278409	0.496177082172238
FANCB	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	-0.00340229309940123	0.963947249419295
FANCB	KEGG_DILATED_CARDIOMYOPATHY	-0.0538794157754214	0.473788947298642
FANCB	KEGG_DNA_REPLICATION	0.214629121251103	0.00391258993164079
FANCB	KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.133076033176436	0.0757544049010503
FANCB	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	-0.281625290836729	0.000133947676037582
FANCB	KEGG_DRUG_METABOLISM_OTHER_ENZYMES	-0.338398795252128	3.60094364504349e-06
FANCB	KEGG_ECM_RECEPTOR_INTERACTION	-0.0323207779454692	0.667555518351121
FANCB	KEGG_ENDOCYTOSIS	-0.204959115930125	0.00591899786653283
FANCB	KEGG_ENDOMETRIAL_CANCER	0.359335882131908	7.81602180754959e-07
FANCB	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	-0.0798621898856374	0.287919780440661
FANCB	KEGG_ERBB_SIGNALING_PATHWAY	0.194143971484197	0.00921165937217339
FANCB	KEGG_ETHER_LIPID_METABOLISM	-0.141251865829851	0.0592883641381396
FANCB	KEGG_FATTY_ACID_METABOLISM	-0.0103790498726799	0.890324905748792
FANCB	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.0625818919117543	0.405274081141653
FANCB	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	-0.0532491489025414	0.478984732582165
FANCB	KEGG_FOCAL_ADHESION	0.0534332510171858	0.477463852622417
FANCB	KEGG_FOLATE_BIOSYNTHESIS	-0.151667167412496	0.0426939085526374
FANCB	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	-0.063106828939389	0.401338196834467
FANCB	KEGG_GALACTOSE_METABOLISM	-0.288526043850805	8.97324497057816e-05
FANCB	KEGG_GAP_JUNCTION	0.183783375767698	0.0137917918713215
FANCB	KEGG_GLIOMA	0.244364373736164	0.000978661544797088
FANCB	KEGG_GLUTATHIONE_METABOLISM	-0.0741426096922765	0.32395187433281
FANCB	KEGG_GLYCEROLIPID_METABOLISM	-0.222766525006985	0.00272392677890698
FANCB	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	-0.31382677299777	1.88684093080926e-05
FANCB	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.0511312665410467	0.496667865803436
FANCB	KEGG_GLYCOLYSIS_GLUCONEOGENESIS	-0.347989686766217	1.81315699365747e-06
FANCB	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.0353830349693109	0.63819531297802
FANCB	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	-0.0461136062243238	0.539901509967723
FANCB	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE	-0.0529621185998024	0.48136113188903
FANCB	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	-0.346097638762832	2.07971797161477e-06
FANCB	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	-0.00517356870312372	0.945202017285548
FANCB	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	-0.107059458755414	0.153745375398039
FANCB	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_LACTO_AND_NEOLACTO_SERIES	-0.147720141081207	0.0484551880567452
FANCB	KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS	0.176394812007999	0.0181756616091275
FANCB	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	-0.196139913488366	0.00850341764779028
FANCB	KEGG_GNRH_SIGNALING_PATHWAY	-0.107326144637261	0.152717014613789
FANCB	KEGG_GRAFT_VERSUS_HOST_DISEASE	-0.112746351009653	0.132923906440823
FANCB	KEGG_HEDGEHOG_SIGNALING_PATHWAY	0.222777711621843	0.00272254725843135
FANCB	KEGG_HEMATOPOIETIC_CELL_LINEAGE	-0.0158978314062103	0.832714264765018
FANCB	KEGG_HISTIDINE_METABOLISM	-0.255797866826133	0.000548161701682037
FANCB	KEGG_HOMOLOGOUS_RECOMBINATION	-0.0797566174597478	0.288559577436771
FANCB	KEGG_HUNTINGTONS_DISEASE	-0.186167758094078	0.0125901172453586
FANCB	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	-0.0632747089746071	0.400084280093325
FANCB	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.268828226941999	0.000274024763033287
FANCB	KEGG_INSULIN_SIGNALING_PATHWAY	0.039944281104809	0.595497784858738
FANCB	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	-0.0794938189895211	0.290156329908887
FANCB	KEGG_JAK_STAT_SIGNALING_PATHWAY	0.130628010060013	0.0813483332613592
FANCB	KEGG_LEISHMANIA_INFECTION	0.0676045204475181	0.3685570911948
FANCB	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	-0.2222424958024	0.00278926338824936
FANCB	KEGG_LIMONENE_AND_PINENE_DEGRADATION	-0.140346110840367	0.0609533958772128
FANCB	KEGG_LINOLEIC_ACID_METABOLISM	-0.301296049830702	4.15881388602379e-05
FANCB	KEGG_LONG_TERM_DEPRESSION	0.186391729849918	0.0124821098326453
FANCB	KEGG_LONG_TERM_POTENTIATION	0.172820648907625	0.0206996213307784
FANCB	KEGG_LYSINE_DEGRADATION	0.160237156500995	0.032139398852064
FANCB	KEGG_LYSOSOME	-0.31506210756408	1.74200634619481e-05
FANCB	KEGG_MAPK_SIGNALING_PATHWAY	-0.0998139853780889	0.183720398777593
FANCB	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	-0.0912100240581692	0.224636783068109
FANCB	KEGG_MELANOGENESIS	-0.0124893058517859	0.868210968074069
FANCB	KEGG_MELANOMA	0.290151591017974	8.15281289439085e-05
FANCB	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	-0.304570558497364	3.39450184092538e-05
FANCB	KEGG_MISMATCH_REPAIR	0.190833722561056	0.0105017718337641
FANCB	KEGG_MTOR_SIGNALING_PATHWAY	-0.114521105394409	0.126890270539364
FANCB	KEGG_N_GLYCAN_BIOSYNTHESIS	0.101861239257591	0.174846444760457
FANCB	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	-0.0079684606002432	0.915689047826511
FANCB	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.0228145981738213	0.761783514305831
FANCB	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.25152082690414	0.00068300737340854
FANCB	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.124804552002506	0.0959950282145656
FANCB	KEGG_NITROGEN_METABOLISM	-0.0696272599244425	0.354369279147023
FANCB	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.0214893320743804	0.775240858739951
FANCB	KEGG_NON_HOMOLOGOUS_END_JOINING	0.281597534102521	0.000134160888878743
FANCB	KEGG_NON_SMALL_CELL_LUNG_CANCER	0.381130083670466	1.41352220595081e-07
FANCB	KEGG_NOTCH_SIGNALING_PATHWAY	-0.238017018719469	0.00133486091800838
FANCB	KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.134383690531735	0.0728963178828093
FANCB	KEGG_O_GLYCAN_BIOSYNTHESIS	-0.0965821197086635	0.198395303015237
FANCB	KEGG_OLFACTORY_TRANSDUCTION	0.186144589080001	0.012601336879867
FANCB	KEGG_ONE_CARBON_POOL_BY_FOLATE	0.120453340224279	0.108247761260114
FANCB	KEGG_OOCYTE_MEIOSIS	0.0475283529094	0.527525200756759
FANCB	KEGG_OTHER_GLYCAN_DEGRADATION	-0.0835750826432261	0.266021244884363
FANCB	KEGG_OXIDATIVE_PHOSPHORYLATION	-0.263657765442669	0.000362336486302794
FANCB	KEGG_P53_SIGNALING_PATHWAY	0.219951920622863	0.0030918340554642
FANCB	KEGG_PANCREATIC_CANCER	0.36340230973312	5.73494117084294e-07
FANCB	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	-0.110015614189116	0.142634495404963
FANCB	KEGG_PARKINSONS_DISEASE	-0.211858046592826	0.00441334103791791
FANCB	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	-0.115662974476961	0.123121439609157
FANCB	KEGG_PATHWAYS_IN_CANCER	0.0876358870226641	0.243404321005342
FANCB	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	-0.116856466155366	0.11927547286803
FANCB	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.103882642310754	0.166399765488345
FANCB	KEGG_PEROXISOME	-0.202281203414436	0.00661741188669418
FANCB	KEGG_PHENYLALANINE_METABOLISM	-0.0756194918877452	0.314380318833569
FANCB	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.150926150532748	0.0437294631189324
FANCB	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	-0.231336683836436	0.00183467335000986
FANCB	KEGG_PPAR_SIGNALING_PATHWAY	-0.0410845627597365	0.585029004985463
FANCB	KEGG_PRIMARY_BILE_ACID_BIOSYNTHESIS	-0.123382750024704	0.0998714256500923
FANCB	KEGG_PRIMARY_IMMUNODEFICIENCY	-0.170135963836291	0.0227896063092292
FANCB	KEGG_PRION_DISEASES	0.235316441817357	0.00151961646020515
FANCB	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.36991266572253	3.46233843373511e-07
FANCB	KEGG_PROPANOATE_METABOLISM	-0.0263783927841521	0.725957955224746
FANCB	KEGG_PROSTATE_CANCER	0.27872926287625	0.000157984809329603
FANCB	KEGG_PROTEASOME	-0.131233063880424	0.0799357257365436
FANCB	KEGG_PROTEIN_EXPORT	0.035653679629221	0.635626441983635
FANCB	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	-0.173855478246633	0.0199394376088409
FANCB	KEGG_PURINE_METABOLISM	0.316712403196998	1.56485036493237e-05
FANCB	KEGG_PYRIMIDINE_METABOLISM	0.195582201684673	0.00869628701020941
FANCB	KEGG_PYRUVATE_METABOLISM	-0.235279989748475	0.00152226269456257
FANCB	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.0321034444392767	0.669659243603565
FANCB	KEGG_REGULATION_OF_AUTOPHAGY	0.0613192002170964	0.414834707187005
FANCB	KEGG_RENAL_CELL_CARCINOMA	0.242150172080279	0.0010915771879505
FANCB	KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.00231227934337582	0.975493241798239
FANCB	KEGG_RETINOL_METABOLISM	-0.276936406220356	0.000174822725880652
FANCB	KEGG_RIBOFLAVIN_METABOLISM	0.286442373723977	0.000101381654048049
FANCB	KEGG_RIBOSOME	-0.183586209969524	0.0138955128462095
FANCB	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	-0.0585551365580927	0.43621875882361
FANCB	KEGG_RNA_DEGRADATION	0.117081504666118	0.118560870998823
FANCB	KEGG_RNA_POLYMERASE	-0.0655337667310218	0.383439246648118
FANCB	KEGG_SELENOAMINO_ACID_METABOLISM	0.0257512386639771	0.732222087752058
FANCB	KEGG_SMALL_CELL_LUNG_CANCER	0.296622715740548	5.53378515777414e-05
FANCB	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	-0.186567372027557	0.0123979787179496
FANCB	KEGG_SPHINGOLIPID_METABOLISM	-0.226146637777128	0.00233475816084439
FANCB	KEGG_SPLICEOSOME	0.0329282197040584	0.66168942432264
FANCB	KEGG_STARCH_AND_SUCROSE_METABOLISM	-0.447505069986863	3.37496253166591e-10
FANCB	KEGG_STEROID_BIOSYNTHESIS	-0.0232325081824222	0.757554427321699
FANCB	KEGG_STEROID_HORMONE_BIOSYNTHESIS	-0.249530401513822	0.000755655128041877
FANCB	KEGG_SULFUR_METABOLISM	0.0571800697229939	0.447087253869647
FANCB	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	-0.00292385130507058	0.969014372738824
FANCB	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	-0.0343267347987693	0.64826240533869
FANCB	KEGG_TASTE_TRANSDUCTION	0.104187113965532	0.165154315069426
FANCB	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.0732054172681252	0.330122329906533
FANCB	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.0166400305238995	0.825026983814736
FANCB	KEGG_TGF_BETA_SIGNALING_PATHWAY	0.224839927963578	0.00247878730237172
FANCB	KEGG_THYROID_CANCER	0.398635126804868	3.26067925993101e-08
FANCB	KEGG_TIGHT_JUNCTION	-0.153810983291059	0.0398131007657168
FANCB	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.133084334908238	0.0757359783201004
FANCB	KEGG_TRYPTOPHAN_METABOLISM	-0.0118010535275224	0.875412979083873
FANCB	KEGG_TYPE_I_DIABETES_MELLITUS	-0.0842711083549745	0.262046133632404
FANCB	KEGG_TYPE_II_DIABETES_MELLITUS	-0.109798849747529	0.143427859311344
FANCB	KEGG_TYROSINE_METABOLISM	-0.175296265714784	0.0189213413014864
FANCB	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.0146888733272471	0.845269682780929
FANCB	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS	-0.0386890732280295	0.607118643244334
FANCB	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	-0.124897071964692	0.095746978882967
FANCB	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	-0.0389253116109741	0.604923861218134
FANCB	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	-0.0364502026323534	0.628091381981106
FANCB	KEGG_VEGF_SIGNALING_PATHWAY	0.063650893722961	0.397283002290316
FANCB	KEGG_VIBRIO_CHOLERAE_INFECTION	-0.136062301527249	0.0693563576631853
FANCB	KEGG_VIRAL_MYOCARDITIS	0.0494046148197545	0.511335779712443
