p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	pct.diff
4.32217660051034e-13	0.631282545686441	0.65	0.423	9.91420868625063e-09	3	DYNLRB1	0.227
4.40475743594126e-13	1.07815839115857	0.368	0.188	1.01036326065621e-08	3	CENPX	0.18
4.6893412402383e-13	0.663476083380728	0.632	0.403	1.07564109368586e-08	3	IFI27L2	0.229
5.0125290369861e-13	0.636808382470361	0.59	0.361	1.14977391050387e-08	3	SH3GLB1	0.229
5.05389219905398e-13	0.712252029234489	0.465	0.251	1.159261792619e-08	3	FDPS	0.214
5.36037932949861e-13	0.53358022616031	0.733	0.508	1.22956381060039e-08	3	LDHB	0.225
5.65201551737401e-13	0.661655260436833	0.657	0.439	1.29645931937525e-08	3	SNRPG	0.218
5.86833048409226e-13	0.70762089978903	0.486	0.271	1.34607764644108e-08	3	CALCOCO2	0.215
6.37448382421593e-13	0.607438896174538	0.611	0.388	1.46217909959865e-08	3	BUD31	0.223
6.75871224538736e-13	0.794244542123723	0.526	0.328	1.55031341484695e-08	3	ZNF706	0.198
7.58853509204126e-13	0.665624668430789	0.535	0.315	1.74065817941242e-08	3	CSK	0.22
8.05818461384777e-13	0.533328363272857	0.769	0.527	1.8483863867244e-08	3	NDUFB2	0.242
8.14890132980316e-13	0.608542252524643	0.593	0.36	1.86919498703025e-08	3	JAML	0.233
9.58522084179639e-13	0.632126722410267	0.544	0.313	2.19865795669126e-08	3	COX17	0.231
9.72150085772834e-13	0.808522126119473	0.459	0.256	2.22991786674573e-08	3	CTNNB1	0.203
1.01135661298391e-12	0.805610649393209	0.362	0.179	2.31984979886248e-08	3	PFDN6	0.183
1.04329167070248e-12	0.729061535002024	0.392	0.2	2.39310243425734e-08	3	LASP1	0.192
1.21841782661718e-12	0.747117276563564	0.492	0.285	2.79480681069448e-08	3	DR1	0.207
1.28964269805996e-12	0.908220324519168	0.462	0.269	2.95818242080993e-08	3	SLBP	0.193
1.52711249375127e-12	0.620227839444365	0.699	0.447	3.50289063816666e-08	3	LSM8	0.252
1.6330528739881e-12	0.719271158417335	0.544	0.334	3.7458966823539e-08	3	PFDN2	0.21
1.75208082556216e-12	0.732492688832945	0.571	0.348	4.01892299767447e-08	3	NDUFA12	0.223
1.92285212340013e-12	0.961172821347555	0.45	0.266	4.41063820065521e-08	3	HSPA6	0.184
2.01681954200591e-12	0.666701202974288	0.535	0.318	4.62618066545316e-08	3	NDUFS8	0.217
2.07380346086557e-12	0.637846905204824	0.736	0.515	4.75689037853344e-08	3	NEDD8	0.221
2.1399742249551e-12	0.611466903847017	0.547	0.321	4.90867287720201e-08	3	GADD45GIP1	0.226
2.26375941817108e-12	0.736262820579339	0.465	0.266	5.19261135340082e-08	3	ZMAT2	0.199
2.29514457197298e-12	0.658494994288249	0.599	0.366	5.26460261919161e-08	3	AP2M1	0.233
2.50576307880066e-12	0.982435963933562	0.368	0.19	5.74771935015295e-08	3	APLP2	0.178
2.54150897525012e-12	0.913510928827042	0.35	0.176	5.82971328742873e-08	3	ZCCHC2	0.174
2.67005775504869e-12	0.672171652216765	0.517	0.302	6.12457847853069e-08	3	CMIP	0.215
3.00013060275532e-12	0.651027174760693	0.477	0.263	6.88169957660014e-08	3	HMGN3	0.214
3.04470002085205e-12	0.76517961596262	0.401	0.211	6.98393290783042e-08	3	NIFK	0.19
3.224062377819e-12	0.799112716891773	0.395	0.203	7.39535428224123e-08	3	EXOSC9	0.192
3.28280823650877e-12	0.562016691803329	0.79	0.589	7.53010553290383e-08	3	STAT3	0.201
3.75495434769231e-12	0.623476060976286	0.581	0.363	8.61311428273662e-08	3	ROMO1	0.218
3.88008649941656e-12	0.709375463897274	0.626	0.409	8.9001424123617e-08	3	SEC61G	0.217
4.0389215010137e-12	0.71818829033704	0.401	0.211	9.26447813902522e-08	3	MRPS18C	0.19
4.25823410194068e-12	0.76052791609463	0.365	0.183	9.76753738303152e-08	3	CKAP2	0.182
4.29046222194629e-12	0.760068868775258	0.401	0.211	9.8414622447004e-08	3	HNRNPLL	0.19
4.45390984596065e-12	0.779595048359964	0.362	0.18	1.02163784046645e-07	3	SKA2	0.182
4.47670159957148e-12	0.727043511064039	0.468	0.261	1.02686581290971e-07	3	PHF11	0.207
4.6290689019443e-12	0.733014810385119	0.505	0.297	1.06181582472798e-07	3	DGUOK	0.208
4.67649046783395e-12	0.654932560792055	0.547	0.334	1.07269338351175e-07	3	VDAC1	0.213
5.54282373771147e-12	0.766721835901644	0.474	0.27	1.27141290895626e-07	3	BANF1	0.204
5.80660166692929e-12	0.56000765376447	0.684	0.457	1.33191829036024e-07	3	TSPO	0.227
5.89985012730821e-12	0.70006853658871	0.486	0.28	1.35330762220196e-07	3	LAMTOR1	0.206
7.1323228038039e-12	0.552365001761079	0.714	0.502	1.63601220473654e-07	3	PRPF40A	0.212
7.44657146876081e-12	0.672909964216376	0.45	0.248	1.70809456350435e-07	3	PDE3B	0.202
7.65349306260579e-12	0.726015442112038	0.444	0.242	1.75555823870052e-07	3	RABGGTB	0.202
7.75518691485062e-12	0.797367964118753	0.383	0.202	1.77888477452843e-07	3	HDLBP	0.181
8.23575346873148e-12	0.541999881432929	0.556	0.331	1.88911713065763e-07	3	NEMF	0.225
9.34412896930026e-12	0.935812764925292	0.41	0.231	2.14335630297809e-07	3	SDF2L1	0.179
9.765851597196e-12	0.642152672084051	0.657	0.428	2.24009103936482e-07	3	SPCS2	0.229
9.86117972533823e-12	0.508996266319039	0.76	0.557	2.26195740539808e-07	3	ACTN4	0.203
1.01421649002468e-11	0.776039735056479	0.435	0.242	2.32640978481861e-07	3	SLIRP	0.193
1.01821459795499e-11	0.85420502813545	0.416	0.229	2.33558064478915e-07	3	MIEN1	0.187
1.09559333632841e-11	0.735523963181417	0.356	0.176	2.5130719948701e-07	3	SMIM37	0.18
1.16513702882657e-11	0.529619356978116	0.593	0.364	2.67259131672238e-07	3	CSNK2B	0.229
1.17597728053859e-11	0.82599639269105	0.356	0.179	2.69745668609941e-07	3	STOML2	0.177
1.30248019833392e-11	0.730640597363199	0.416	0.228	2.98762907893835e-07	3	DDRGK1	0.188
1.32599111057767e-11	0.716678973200922	0.398	0.21	3.04155840944305e-07	3	EIF4E	0.188
1.37214084988156e-11	0.626545425447782	0.556	0.341	3.14741668145832e-07	3	CCT6A	0.215
1.59701633586275e-11	0.549315230005625	0.693	0.48	3.66323607120198e-07	3	ATP5PF	0.213
1.71695776926544e-11	0.570912077194796	0.657	0.433	3.93835773114108e-07	3	CD164	0.224
1.72455312161091e-11	0.61062506635074	0.593	0.38	3.9557799503511e-07	3	RAB8B	0.213
1.76963968913139e-11	0.714399914365168	0.492	0.287	4.05919951892957e-07	3	TDG	0.205
1.84519976722742e-11	0.602853215475713	0.678	0.471	4.23251922606626e-07	3	VAMP8	0.207
1.90077468860365e-11	0.858829717754536	0.383	0.202	4.35999698071906e-07	3	IP6K2	0.181
2.04806709171941e-11	0.755682541267381	0.587	0.381	4.69785629498599e-07	3	DNAJC7	0.206
2.09566454778412e-11	0.591252417176829	0.59	0.37	4.80703533970721e-07	3	ITGAE	0.22
2.54042962323447e-11	0.630078255467851	0.401	0.214	5.82723746977522e-07	3	PCNA	0.187
2.54620865314312e-11	0.668886903042642	0.353	0.179	5.84049340857968e-07	3	EZH2	0.174
2.5913811983363e-11	0.830720856508063	0.38	0.203	5.94411019274381e-07	3	C19orf24	0.177
2.64036104046844e-11	0.525936644180431	0.763	0.565	6.05646015462651e-07	3	DBI	0.198
2.76285450643485e-11	0.555988216070733	0.663	0.458	6.33743566686027e-07	3	CCDC85B	0.205
2.8590186520155e-11	0.84310066540067	0.435	0.253	6.55801698399316e-07	3	CHMP5	0.182
2.97612671868711e-11	0.916450361500702	0.359	0.189	6.8266394673245e-07	3	NMI	0.17
3.12489772033242e-11	1.03557284506739	0.505	0.32	7.16789039089851e-07	3	GADD45A	0.185
3.12579492556107e-11	0.81774100982272	0.38	0.202	7.16994840025198e-07	3	CHCHD1	0.178
3.23601957648765e-11	0.635635372023647	0.508	0.302	7.42278170454736e-07	3	PPP4R2	0.206
3.45290813461708e-11	0.583312781840694	0.59	0.373	7.92028067918467e-07	3	ANP32A	0.217
3.48467733519382e-11	0.746842047775269	0.41	0.221	7.99315287146759e-07	3	CD2BP2	0.189
4.00035434365232e-11	0.689512628628062	0.38	0.199	9.17601279346969e-07	3	QKI	0.181
4.09477056659577e-11	0.604171626569749	0.52	0.321	9.39258472565738e-07	3	ATP6V0B	0.199
4.29809972789135e-11	0.52239526461101	0.72	0.498	9.85898115583719e-07	3	PSMB1	0.222
4.34293463437717e-11	0.580730540858196	0.568	0.353	9.96182346433434e-07	3	C8orf59	0.215
4.6626184248717e-11	0.576700553112888	0.605	0.393	1.06951141429707e-06	3	SEC11A	0.212
5.88339068599851e-11	0.616365743104285	0.489	0.29	1.34953215555434e-06	3	CREBZF	0.199
6.12502521270396e-11	0.746016359523361	0.398	0.22	1.40495828329003e-06	3	MGAT1	0.178
6.27656473491208e-11	0.581139716704797	0.647	0.447	1.43971841889413e-06	3	GBP5	0.2
7.04150387258514e-11	0.67832337718561	0.404	0.22	1.61518015829358e-06	3	PSMD14	0.184
7.34815619792298e-11	0.684107741190416	0.41	0.226	1.68552006867957e-06	3	MRPL34	0.184
7.38251018574636e-11	0.564621155900618	0.681	0.477	1.6934001864065e-06	3	PTPN7	0.204
8.27918590351191e-11	0.644916534940474	0.605	0.406	1.89907966254756e-06	3	TRIM22	0.199
9.08489236976987e-11	0.746535793322111	0.404	0.222	2.08389261177781e-06	3	NDUFC1	0.182
9.13467841467681e-11	0.616761636697335	0.751	0.544	2.09531253475857e-06	3	G3BP2	0.207
9.37201776023105e-11	0.601419151647095	0.486	0.29	2.1497534338418e-06	3	CWC15	0.196
1.10291881728106e-10	0.694414226166437	0.55	0.357	2.52987518307929e-06	3	PSMA2	0.193
1.11689384386203e-10	0.622510437921499	0.611	0.408	2.56193109905072e-06	3	LCP2	0.203
1.15234163933816e-10	0.77478158235055	0.386	0.212	2.64324125231387e-06	3	TMEM167A	0.174
1.18587712255018e-10	0.670319276287263	0.477	0.287	2.72016494370559e-06	3	SRP72	0.19
1.21297691399358e-10	0.723961015051111	0.389	0.214	2.78232644531847e-06	3	NUDT5	0.175
1.24068528247423e-10	0.681571919775062	0.547	0.35	2.84588390093939e-06	3	WDR1	0.197
1.30544648425919e-10	0.536191190331762	0.714	0.518	2.99443314559373e-06	3	CBX3	0.196
1.32170677767546e-10	0.734669543333857	0.456	0.268	3.03173100663198e-06	3	ZNF131	0.188
1.34810062256777e-10	0.590789283869398	0.574	0.366	3.09227320804596e-06	3	SNRPD3	0.208
1.41920962629968e-10	0.87544737401435	0.362	0.195	3.2553830408062e-06	3	CARD19	0.167
1.51424315419943e-10	0.682868589327317	0.468	0.278	3.47337094710266e-06	3	PSMD4	0.19
1.64030219600996e-10	0.635364295636307	0.41	0.225	3.76252517720764e-06	3	SNRPC	0.185
1.65802320648697e-10	0.685556958281335	0.404	0.223	3.80317363103981e-06	3	PTPN6	0.181
1.67907279346874e-10	0.777256710078586	0.371	0.2	3.8514571736586e-06	3	TMEM9B	0.171
1.75384237655313e-10	0.641639737376723	0.356	0.186	4.02296364333756e-06	3	EXOSC1	0.17
1.76305966226005e-10	0.910697119158396	0.359	0.196	4.04410625329209e-06	3	PPID	0.163
1.77777742522525e-10	0.739203783898746	0.35	0.182	4.07786585798167e-06	3	SMARCE1	0.168
2.00447221899495e-10	0.596831175702693	0.593	0.38	4.59785837593063e-06	3	ERH	0.213
2.12224212741814e-10	0.591489932048826	0.453	0.261	4.86799899187173e-06	3	SIRT7	0.192
2.29038646243556e-10	0.566479574930401	0.666	0.469	5.25368846753469e-06	3	SNU13	0.197
2.42126157333603e-10	0.627600010836365	0.374	0.202	5.55388979691819e-06	3	UBQLN1	0.172
2.53454625541472e-10	0.73460372453796	0.453	0.27	5.81374220067028e-06	3	PSMC6	0.183
2.95914396075379e-10	0.652424494544299	0.474	0.286	6.78768441717704e-06	3	SEC11C	0.188
3.05133297179247e-10	0.653947250629359	0.474	0.284	6.99914757069756e-06	3	MRPL52	0.19
3.1031999975655e-10	0.736232939151111	0.52	0.334	7.11812015441574e-06	3	PPHLN1	0.186
3.21935988236383e-10	0.669276142815482	0.474	0.29	7.38456769816616e-06	3	CORO1B	0.184
3.45407133756661e-10	0.602577535512621	0.565	0.367	7.9229488341103e-06	3	POLR2K	0.198
3.80605951658729e-10	0.657585617837777	0.55	0.36	8.73033931914791e-06	3	SF3B6	0.19
3.92326644986794e-10	0.685529943414114	0.532	0.349	8.99918858270707e-06	3	SNX3	0.183
3.94794901495776e-10	0.510085143773416	0.617	0.408	9.0558054505101e-06	3	SRSF4	0.209
4.23695080856042e-10	0.76985605587798	0.371	0.206	9.7187177646759e-06	3	TPP1	0.165
4.2782908772516e-10	0.771168645865436	0.35	0.196	9.81354361423971e-06	3	SGK1	0.154
4.29306820810386e-10	0.557151781768493	0.693	0.494	9.84743985574863e-06	3	PAPOLA	0.199
4.76657590372789e-10	0.539153233096071	0.511	0.308	1.0933571807971e-05	3	PPP1CC	0.203
5.00131230506474e-10	0.57151319700063	0.486	0.291	1.14720101653575e-05	3	ZYX	0.195
5.54696983752845e-10	0.502943986567469	0.647	0.444	1.27236394133228e-05	3	UBE2I	0.203
5.74119822624088e-10	0.610817562889004	0.556	0.347	1.31691604913513e-05	3	DGKZ	0.209
5.79099353066572e-10	0.716776757070507	0.356	0.19	1.3283380960641e-05	3	GNA13	0.166
5.88094856742547e-10	0.607482029490402	0.447	0.259	1.34897198239605e-05	3	C4orf48	0.188
6.15326748911612e-10	0.677353409687454	0.523	0.337	1.41143649665346e-05	3	TBL1XR1	0.186
6.16939719928262e-10	0.507372263265425	0.584	0.381	1.41513632957145e-05	3	TTC14	0.203
6.22112595819280e-10	0.547146317352617	0.559	0.365	1.42700187229026e-05	3	PRKAR1A	0.194
6.40311151227122e-10	0.560787271444633	0.65	0.458	1.46874571868477e-05	3	PRR13	0.192
6.57589169120942e-10	0.656338554415109	0.495	0.296	1.50837803612962e-05	3	SNRPD1	0.199
6.57802517703499e-10	0.794603628343468	0.432	0.261	1.50886741510829e-05	3	PRNP	0.171
6.64647583292838e-10	0.547377066399596	0.562	0.365	1.52456862655711e-05	3	TMOD3	0.197
6.75289762544005e-10	0.714598726118757	0.356	0.193	1.54897965732344e-05	3	HSD17B10	0.163
8.48428937576326e-10	0.562312769893026	0.483	0.293	1.94612629701258e-05	3	IRF2	0.19
8.70079339600911e-10	0.586318479542259	0.398	0.223	1.99578798917657e-05	3	ERGIC2	0.175
8.72395938737115e-10	0.718308433705376	0.371	0.208	2.0011018042752e-05	3	TMX1	0.163
8.76949567842284e-10	0.621705131299654	0.574	0.377	2.01154691871663e-05	3	SPTY2D1	0.197
8.96436068409133e-10	0.565222450478061	0.462	0.276	2.05624505371687e-05	3	MBD4	0.186
1.03218902231852e-09	0.720605778819401	0.362	0.203	2.36763517939421e-05	3	BLOC1S2	0.159
1.03495617142395e-09	0.585508082414502	0.614	0.428	2.37398246601226e-05	3	CCT4	0.186
1.09023767725923e-09	0.766254524508233	0.386	0.22	2.50078718409722e-05	3	MDM2	0.166
1.10176482180372e-09	0.654279815748756	0.471	0.284	2.52722814825338e-05	3	PDCD5	0.187
1.136167356928e-09	0.529906911185504	0.736	0.569	2.60614068332146e-05	3	ATP6V0E1	0.167
1.17174755854087e-09	0.530999960825647	0.492	0.302	2.68775454978104e-05	3	MIS18BP1	0.19
1.24512904844678e-09	0.663608204128818	0.386	0.219	2.85607701132722e-05	3	CYTH4	0.167
1.31834856116895e-09	0.713811052423344	0.422	0.25	3.02402792960934e-05	3	AIMP1	0.172
1.35711689839752e-09	0.640999279571167	0.495	0.315	3.11295474154424e-05	3	CDK2AP2	0.18
1.39856923203167e-09	0.630434018507769	0.365	0.196	3.20803810443424e-05	3	CBX5	0.169
1.43981552128474e-09	0.583177437761795	0.465	0.279	3.30264884272293e-05	3	MDH1	0.186
1.46795010946734e-09	0.523753011241711	0.374	0.2	3.36718396109618e-05	3	DECR1	0.174
1.58010988743718e-09	0.682406302453199	0.422	0.246	3.62445605980339e-05	3	PHB	0.176
2.06606018365354e-09	0.582119722304344	0.629	0.444	4.73912884926448e-05	3	CBLB	0.185
2.21418441507441e-09	0.524068259102376	0.638	0.445	5.07889621129767e-05	3	FMNL1	0.193
2.24964827901881e-09	0.525460429006074	0.632	0.428	5.16024322241335e-05	3	RGS10	0.204
2.28600910037571e-09	0.526983551891496	0.535	0.349	5.2436476744418e-05	3	MRPL33	0.186
2.28744888479717e-09	0.607385587052093	0.368	0.201	5.24695025194774e-05	3	ILK	0.167
2.39846974363231e-09	0.645382268347796	0.465	0.287	5.50160989794379e-05	3	PPP4C	0.178
2.5331317626773e-09	0.631248535660349	0.429	0.254	5.8104976372292e-05	3	RAB11A	0.175
2.63181226499191e-09	0.589338880793631	0.781	0.614	6.03685097343843e-05	3	LGALS1	0.167
2.66618249856829e-09	0.699869357292198	0.422	0.258	6.11568941521594e-05	3	TWF2	0.164
2.87087584057186e-09	0.511534857505661	0.647	0.441	6.58521500310373e-05	3	PDE4D	0.206
2.94612697361148e-09	0.625812609394219	0.432	0.255	6.75782605207002e-05	3	IST1	0.177
3.11483254934081e-09	0.63029288509559	0.362	0.202	7.14480290167795e-05	3	CSGALNACT2	0.16
3.12117871019708e-09	0.701797788963026	0.359	0.204	7.15935972545006e-05	3	ECHS1	0.155
3.65625253981011e-09	0.576542638883681	0.365	0.206	8.38671207581643e-05	3	CCDC88B	0.159
3.83428088363935e-09	0.782756152771186	0.389	0.226	8.79507349089194e-05	3	ZNF267	0.163
4.05224033660286e-09	0.559276715196387	0.602	0.407	9.29502888409964e-05	3	MOB1A	0.195
4.10738157697002e-09	0.635180753526159	0.401	0.234	9.42151186125384e-05	3	PMF1	0.167
4.28139538383188e-09	0.541947894667727	0.532	0.333	9.82066473143358e-05	3	PSMA4	0.199
4.33067970851864e-09	0.653036730627623	0.383	0.221	9.93371311540005e-05	3	NECAP2	0.162
4.37574896465984e-09	0.524826995854496	0.462	0.28	0.000100370929751367	3	DCP2	0.182
5.58931701918904e-09	0.730956118517049	0.362	0.206	0.000128207753786158	3	EIF6	0.156
6.30037045936855e-09	0.541666723509027	0.419	0.245	0.000144517897596996	3	PSMB7	0.174
6.43287499375623e-09	0.512733932911364	0.587	0.385	0.00014755728660678	3	FAM96B	0.202
6.83259598801442e-09	0.551898030854832	0.511	0.329	0.000156726086773075	3	UBE2N	0.182
6.9800968945029e-09	0.564212000498864	0.438	0.273	0.000160109462566108	3	TFRC	0.165
7.13760275504332e-09	0.528329574283337	0.547	0.359	0.000163722331995184	3	ATG12	0.188
7.29878495131742e-09	0.685435545455139	0.474	0.305	0.000167419529213319	3	DUSP10	0.169
7.4220765615117e-09	0.606086298567403	0.426	0.251	0.000170247592167955	3	PPP1R7	0.175
7.54190746662754e-09	0.526137216084381	0.468	0.292	0.000172996273469502	3	HBP1	0.176
8.0603951337267e-09	0.563891147968427	0.416	0.241	0.000184889343577423	3	CARHSP1	0.175
8.51114691685618e-09	0.592168992751731	0.389	0.223	0.000195228687978847	3	RAB10	0.166
8.56608851063444e-09	0.588499420268282	0.547	0.361	0.000196488938256933	3	MED10	0.186
8.70847302483772e-09	0.589920790886156	0.365	0.203	0.000199754954243728	3	AFTPH	0.162
8.81109404192958e-09	0.605758443744485	0.474	0.3	0.000202108875133781	3	CCT7	0.174
8.89568302330662e-09	0.560032659013262	0.441	0.266	0.000204049177188607	3	CSNK1G3	0.175
9.49912197014535e-09	0.577224836454246	0.559	0.373	0.000217890859751194	3	CMC2	0.186
1.075698259745e-08	0.524002755216045	0.538	0.35	0.000246743666820309	3	ARPP19	0.188
1.07642873886465e-08	0.62009970921971	0.356	0.202	0.000246911224120774	3	GPATCH2L	0.154
1.15960279367431e-08	0.597262381567935	0.492	0.314	0.000265989688813014	3	DUT	0.178
1.17552594069703e-08	0.562880273397352	0.38	0.218	0.000269642140277086	3	NAPA	0.162
1.19682919160914e-08	0.605330930306529	0.508	0.322	0.000274528679971304	3	PSMD7	0.186
1.27481426950012e-08	0.561936538199429	0.371	0.212	0.000292416897137938	3	NDUFB6	0.159
1.2918733535941e-08	0.535718747836665	0.435	0.263	0.000296329909847414	3	PARVG	0.172
1.31199719693664e-08	0.610287497917273	0.462	0.286	0.000300945917033326	3	GTF2A2	0.176
1.32490914764493e-08	0.595046845155553	0.359	0.202	0.000303907660286795	3	CCDC167	0.157
1.38320650404213e-08	0.579059972248884	0.523	0.341	0.000317279907897183	3	TSPAN14	0.182
1.3917726057733e-08	0.574694554301202	0.514	0.333	0.00031924480031228	3	COX14	0.181
1.39603835938806e-08	0.597322047296681	0.419	0.253	0.000320223278876434	3	STAU1	0.166
1.50847705314847e-08	0.723411935804288	0.35	0.199	0.000346014466451196	3	PBDC1	0.151
1.54752671235576e-08	0.749547436471266	0.365	0.212	0.000354971677280163	3	POLR2I	0.153
1.5778714753727e-08	0.613480426126097	0.553	0.37	0.000361932159020989	3	GNB2	0.183
1.60738263963865e-08	0.505541523468945	0.535	0.349	0.000368701429880313	3	RHOG	0.186
1.61021513216722e-08	0.794132691241134	0.389	0.233	0.000369351147016517	3	MCRIP1	0.156
1.70863560183344e-08	0.590782480679759	0.41	0.242	0.000391926834348555	3	B3GNT2	0.168
1.74574831808989e-08	0.61859914581639	0.404	0.244	0.00040043974920346	3	SUGT1	0.16
1.74810326443494e-08	0.592743238157551	0.52	0.352	0.000400979926796088	3	GATA3	0.168
1.82569339882389e-08	0.587851345172426	0.489	0.315	0.000418777551822224	3	CYBC1	0.174
1.94065245505338e-08	0.561146684808827	0.374	0.215	0.000445146860140144	3	CYC1	0.159
2.02780963167752e-08	0.617735100893621	0.529	0.352	0.000465138973314189	3	CEBPB	0.177
2.1436832987164e-08	0.519826918517333	0.605	0.432	0.000491718075059568	3	SH3BGRL	0.173
2.16362278830616e-08	0.629397907579856	0.48	0.313	0.000496291795181667	3	SURF4	0.167
2.17179930917257e-08	0.614105692251087	0.441	0.277	0.000498167325538005	3	FOXO1	0.164
2.3535001142033e-08	0.526376438408207	0.468	0.297	0.000539845856195952	3	CCT5	0.171
2.49763670611982e-08	0.656901459517175	0.35	0.203	0.000572907907649765	3	ASNA1	0.147
3.37136076585376e-08	0.741254067907527	0.35	0.208	0.000773322732471535	3	TOR1AIP2	0.142
4.20841071849255e-08	0.573125667433306	0.362	0.209	0.000965325250607822	3	SMIM10L1	0.153
4.30186383669805e-08	0.552754328624051	0.435	0.28	0.000986761526861798	3	SPEN	0.155
4.65881522300138e-08	0.641296586962835	0.441	0.281	0.00106863903585206	3	POLR2J	0.16
5.10680554918116e-08	0.550915720693514	0.413	0.248	0.00117139905687117	3	POLR2F	0.165
5.30587456677916e-08	0.65501225588651	0.353	0.209	0.0012170615081278	3	COPS5	0.144
6.0370845560452e-08	0.513991177318331	0.489	0.319	0.00138478645546565	3	ANAPC11	0.17
6.096163739442e-08	0.522793369340077	0.523	0.338	0.00139833803855321	3	PSMB6	0.185
6.16210416238374e-08	0.544801956446319	0.477	0.311	0.00141346345276758	3	FRG1	0.166
6.42293322637663e-08	0.650739681599433	0.386	0.238	0.00147329242346627	3	FAM50A	0.148
6.4699898145018e-08	0.549174593141229	0.398	0.248	0.00148408626365042	3	GPR174	0.15
7.92006303268847e-08	0.562255168892603	0.422	0.261	0.00181670405843808	3	POLR2E	0.161
8.0728702955081e-08	0.509392777743563	0.362	0.212	0.00185175498838365	3	DIS3	0.15
8.27492596624418e-08	0.531572343723947	0.368	0.218	0.00189810251813709	3	GGA2	0.15
8.57771157390269e-08	0.697312672899147	0.404	0.26	0.0019675554808218	3	MAT2B	0.144
9.42834721998906e-08	0.605423004319877	0.456	0.295	0.00216267428532109	3	C19orf66	0.161
9.96841603428555e-08	0.592934363461233	0.526	0.366	0.00228655526994442	3	ZFAND2A	0.16
1.03188252549066e-07	0.616801688903087	0.365	0.221	0.00236693213697047	3	SFXN1	0.144
1.22281030407852e-07	0.552166753480951	0.404	0.246	0.0028048822754953	3	CLPP	0.158
1.57384724217264e-07	0.610123805598147	0.362	0.219	0.00361009080409561	3	GABARAP	0.143
1.99039876328621e-07	0.515245597951479	0.541	0.374	0.0045655766832259	3	ECH1	0.167
2.04361566756268e-07	0.6700875204285	0.356	0.215	0.00468764561825528	3	MOB4	0.141
2.08494750913666e-07	0.538071283584825	0.52	0.352	0.00478245259645767	3	CCT2	0.168
2.22853926478794e-07	0.52065489443473	0.429	0.274	0.00511182336557058	3	MTF2	0.155
2.24719444754479e-07	0.516752438072308	0.492	0.327	0.00515461462377823	3	NDUFA6	0.165
2.53542468737856e-07	0.57872567550433	0.407	0.255	0.00581575714790895	3	NT5C	0.152
2.71379281839103e-07	0.561057684754223	0.386	0.239	0.00622489796682535	3	HSPA4	0.147
3.4514603602504e-07	0.546435050161524	0.538	0.375	0.00791695977434238	3	RAB14	0.163
3.47838613749424e-07	0.529435457492097	0.498	0.338	0.00797872212218429	3	DEF6	0.16
3.54699093877724e-07	0.578980807746473	0.413	0.266	0.00813608781536723	3	ADRM1	0.147
3.59027334627735e-07	0.656506334662154	0.432	0.287	0.00823536900169099	3	PDCD6	0.145
4.20824890595379e-07	0.558537315683169	0.514	0.36	0.00965288134047681	3	TNFSF9	0.154
5.09592208475249e-07	0.555764167590894	0.404	0.255	0.0116890260780053	3	BLOC1S6	0.149
5.19671298894198e-07	0.53675893842275	0.444	0.288	0.0119202202540351	3	UQCRC2	0.156
5.4170825648868e-07	0.523190420558081	0.505	0.358	0.0124257039873373	3	PTPN1	0.147
5.43648476058498e-07	0.596521169678662	0.389	0.247	0.0124702087438298	3	RAB1B	0.142
6.89127446632311e-07	0.549127054970873	0.383	0.243	0.0158072053708519	3	COPA	0.14
6.95156451226077e-07	0.572818661556974	0.377	0.237	0.0159454986782238	3	BRI3	0.14
7.14563234703727e-07	0.634432143816104	0.368	0.235	0.0163906514776341	3	MANF	0.133
7.34670815741166e-07	0.633701172467076	0.395	0.258	0.0168518791714709	3	CTSA	0.137
7.8830457533837e-07	0.643016806753726	0.371	0.235	0.0180821303491115	3	DEGS1	0.136
9.33697645173049e-07	0.548290697078582	0.498	0.342	0.0214171565849794	3	NAA38	0.156
9.7901795469105e-07	0.543168950191933	0.359	0.222	0.0224567138447033	3	FKBP3	0.137
1.18232068738382e-06	0.547506394026878	0.468	0.321	0.02712007192721	3	SRP19	0.147
1.32969090360476e-06	0.538791796837998	0.489	0.334	0.0305004499468861	3	SUZ12	0.155
1.37601238476308e-06	0.659604962565374	0.38	0.247	0.0315629720816955	3	UFD1	0.133
1.38410956227368e-06	0.572148120867588	0.398	0.263	0.0317487051394337	3	LPXN	0.135
2.07132062954723e-26	0.790297017514852	0.981	1	4.75119526005543e-22	4	MALAT1	-0.019
1.11981511250245e-18	0.668856031736791	0.981	0.994	2.56863190505813e-14	4	MT-ND1	-0.013
1.39155439592648e-12	0.623050566022297	0.968	0.989	3.19194747337616e-08	4	MT-ND2	-0.021
3.22884060915412e-10	0.919254417644483	0.875	0.922	7.40631458927772e-06	4	JUN	-0.047
1.09219690339392e-277	6.9818713614434	0.759	0.01	2.50528125700498e-273	5	RRM2	0.749
2.87763174716672e-258	5.76305113245931	0.737	0.011	6.60071170165103e-254	5	BIRC5	0.726
2.45844464181297e-256	6.8426637892433	0.707	0.009	5.63918031939058e-252	5	GTSE1	0.698
5.98613524088577e-252	5.87766552026923	0.744	0.013	1.37309970155438e-247	5	ZWINT	0.731
1.41829953528894e-240	6.67964041982854	0.729	0.015	3.25329547404576e-236	5	UBE2C	0.714
